Booking_ID,Date_Time,Year,Month,Day_of_Week,Hour,Customer_ID,Customer_Type,Booking_Type,Seat_Type,Duration_Hours,Total_Amount_MYR,Payment_Method,Rating,Peak_Hour,Occupancy_Rate_%,Seat_Available
BK03305,15-07-2024 10:12,2024,7,Monday,10,C1167,University Student,Walk-in,Private Room,2.4,47.52,Card,4,No,70,Yes
BK00784,15-07-2024 10:24,2024,7,Monday,10,C0744,University Student,Pre-Booked,Private Room,2.3,45.54,Card,5,No,49,N/A
BK04382,15-07-2024 11:01,2024,7,Monday,11,C0824,Freelancer,Pre-Booked,Group,2.1,11.09,Card,5,No,48,N/A
BK00872,15-07-2024 15:54,2024,7,Monday,15,C0050,Freelancer,Pre-Booked,Group,3.2,16.9,E-Wallet,4,Yes,58,N/A
BK03930,15-07-2024 21:36,2024,7,Monday,21,C1490,Freelancer,Pre-Booked,Private Room,1.9,37.62,E-Wallet,5,Yes,45,N/A
BK03376,16-07-2024 00:35,2024,7,Tuesday,0,C0493,University Student,Walk-in,Private Room,2.2,43.56,Cash,3,No,69,Yes
BK02658,16-07-2024 01:07,2024,7,Tuesday,1,C0467,Working Professional,Walk-in,Individual,1.2,6.34,Card,4,No,60,Yes
BK04813,16-07-2024 02:12,2024,7,Tuesday,2,C0964,Freelancer,Walk-in,Private Room,2.3,45.54,Card,4,No,57,Yes
BK04316,16-07-2024 07:30,2024,7,Tuesday,7,C0490,University Student,Walk-in,Individual,1.3,6.86,Card,4,No,63,Yes
BK04088,16-07-2024 17:19,2024,7,Tuesday,17,C0228,Working Professional,Walk-in,Individual,2.4,12.67,Cash,4,Yes,68,Yes
BK04848,17-07-2024 00:44,2024,7,Wednesday,0,C0278,University Student,Walk-in,Individual,1.5,7.92,Card,4,No,70,Yes
BK00166,17-07-2024 02:45,2024,7,Wednesday,2,C0903,University Student,Walk-in,Private Room,2.4,47.52,E-Wallet,4,No,68,Yes
BK03489,17-07-2024 19:14,2024,7,Wednesday,19,C0456,University Student,Walk-in,Group,1.9,10.03,Cash,4,Yes,69,Yes
BK01878,17-07-2024 21:16,2024,7,Wednesday,21,C1952,Freelancer,Pre-Booked,Individual,2.7,14.26,E-Wallet,4,Yes,45,N/A
BK02673,18-07-2024 08:32,2024,7,Thursday,8,C0927,Other,Walk-in,Individual,2.3,12.14,Cash,5,No,52,Yes
BK02592,18-07-2024 18:34,2024,7,Thursday,18,C0847,University Student,Pre-Booked,Individual,3.5,18.48,Cash,5,Yes,60,N/A
BK05131,19-07-2024 01:15,2024,7,Friday,1,C0836,University Student,Walk-in,Group,2.5,13.2,Cash,4,No,70,Yes
BK01245,19-07-2024 10:41,2024,7,Friday,10,C0271,University Student,Pre-Booked,Group,2.5,13.2,E-Wallet,4,No,52,N/A
BK04694,20-07-2024 00:11,2024,7,Saturday,0,C0449,University Student,Walk-in,Group,2.1,11.09,Cash,4,No,71,Yes
BK01776,20-07-2024 03:03,2024,7,Saturday,3,C0448,Other,Walk-in,Individual,2.5,13.2,Card,2,No,66,Yes
BK02330,20-07-2024 05:20,2024,7,Saturday,5,C0435,Freelancer,Walk-in,Private Room,1.1,21.78,E-Wallet,5,No,69,Yes
BK02034,20-07-2024 10:28,2024,7,Saturday,10,C0032,Working Professional,Pre-Booked,Group,2.7,14.26,E-Wallet,5,No,58,N/A
BK03497,21-07-2024 05:29,2024,7,Sunday,5,C1270,University Student,Walk-in,Individual,1.9,10.03,Cash,4,No,73,Yes
BK04215,21-07-2024 16:41,2024,7,Sunday,16,C1993,University Student,Pre-Booked,Individual,3.2,16.9,Card,5,Yes,65,N/A
BK03258,21-07-2024 19:43,2024,7,Sunday,19,C1643,Other,Pre-Booked,Group,2.1,11.09,E-Wallet,4,Yes,61,N/A
BK04659,21-07-2024 19:54,2024,7,Sunday,19,C0466,University Student,Walk-in,Private Room,1.7,33.66,Card,2,Yes,76,Yes
BK01293,22-07-2024 08:35,2024,7,Monday,8,C1502,University Student,Pre-Booked,Group,1.8,9.5,E-Wallet,4,No,62,N/A
BK00770,22-07-2024 18:40,2024,7,Monday,18,C1470,University Student,Pre-Booked,Individual,2.6,13.73,Card,4,Yes,47,N/A
BK04079,23-07-2024 22:41,2024,7,Tuesday,22,C1640,University Student,Walk-in,Group,1.6,8.45,Cash,1,No,62,Yes
BK00045,23-07-2024 23:08,2024,7,Tuesday,23,C0223,University Student,Walk-in,Individual,1.4,7.39,Card,5,No,51,Yes
BK01234,23-07-2024 23:16,2024,7,Tuesday,23,C0899,Freelancer,Pre-Booked,Private Room,2.9,57.42,Card,3,No,49,N/A
BK04820,24-07-2024 01:16,2024,7,Wednesday,1,C0166,University Student,Pre-Booked,Individual,1.6,8.45,E-Wallet,3,No,59,N/A
BK01524,24-07-2024 02:27,2024,7,Wednesday,2,C1947,University Student,Pre-Booked,Private Room,3,59.4,E-Wallet,5,No,51,N/A
BK02323,24-07-2024 11:05,2024,7,Wednesday,11,C1936,University Student,Pre-Booked,Individual,3.5,18.48,E-Wallet,4,No,53,N/A
BK03009,24-07-2024 18:22,2024,7,Wednesday,18,C0686,University Student,Walk-in,Group,2.4,12.67,Cash,5,Yes,65,Yes
BK05366,25-07-2024 03:48,2024,7,Thursday,3,C0907,University Student,Pre-Booked,Group,1.5,7.92,E-Wallet,5,No,59,N/A
BK04795,26-07-2024 01:00,2024,7,Friday,1,C0743,Working Professional,Pre-Booked,Individual,2.4,12.67,E-Wallet,4,No,56,N/A
BK00014,26-07-2024 07:24,2024,7,Friday,7,C1991,Freelancer,Pre-Booked,Private Room,2.1,41.58,E-Wallet,2,No,53,N/A
BK02157,26-07-2024 10:21,2024,7,Friday,10,C1886,University Student,Pre-Booked,Private Room,2.8,55.44,Card,2,No,45,N/A
BK04706,26-07-2024 17:47,2024,7,Friday,17,C0569,University Student,Walk-in,Group,2.5,13.2,Card,5,Yes,58,Yes
BK05386,27-07-2024 02:00,2024,7,Saturday,2,C0143,Working Professional,Walk-in,Individual,1.4,7.39,Cash,4,No,70,Yes
BK02102,27-07-2024 03:26,2024,7,Saturday,3,C1617,University Student,Walk-in,Group,2,10.56,Card,5,No,67,Yes
BK01164,28-07-2024 03:15,2024,7,Sunday,3,C0154,Other,Walk-in,Private Room,1.4,27.72,Cash,2,No,69,Yes
BK01401,28-07-2024 15:59,2024,7,Sunday,15,C1413,Working Professional,Pre-Booked,Private Room,2.6,51.48,E-Wallet,4,Yes,60,N/A
BK02007,28-07-2024 22:34,2024,7,Sunday,22,C0258,Freelancer,Pre-Booked,Group,2.3,12.14,E-Wallet,5,No,75,N/A
BK00508,29-07-2024 04:59,2024,7,Monday,4,C1969,Working Professional,Walk-in,Group,2.4,12.67,Card,5,No,60,Yes
BK00072,30-07-2024 01:04,2024,7,Tuesday,1,C0572,Freelancer,Walk-in,Group,1.9,10.03,E-Wallet,3,No,52,Yes
BK01021,30-07-2024 03:48,2024,7,Tuesday,3,C1961,University Student,Walk-in,Group,1.1,5.81,E-Wallet,2,No,56,Yes
BK02269,30-07-2024 05:03,2024,7,Tuesday,5,C0911,University Student,Walk-in,Private Room,1.4,27.72,E-Wallet,2,No,69,Yes
BK04739,30-07-2024 05:07,2024,7,Tuesday,5,C1913,University Student,Pre-Booked,Private Room,2.3,45.54,Card,4,No,53,N/A
BK02247,30-07-2024 11:17,2024,7,Tuesday,11,C0132,Freelancer,Pre-Booked,Individual,2.6,13.73,Card,5,No,50,N/A
BK02003,30-07-2024 18:17,2024,7,Tuesday,18,C1906,Freelancer,Walk-in,Private Room,1.9,37.62,Cash,4,Yes,59,Yes
BK00222,31-07-2024 07:16,2024,7,Wednesday,7,C1372,University Student,Pre-Booked,Group,1.7,8.98,Card,4,No,46,N/A
BK02319,01-08-2024 00:49,2024,8,Thursday,0,C0385,Freelancer,Walk-in,Private Room,2.3,45.54,Cash,3,No,67,Yes
BK04712,01-08-2024 03:08,2024,8,Thursday,3,C0736,University Student,Pre-Booked,Group,1.6,8.45,E-Wallet,5,No,58,N/A
BK03447,01-08-2024 09:47,2024,8,Thursday,9,C1181,Freelancer,Walk-in,Group,1.3,6.86,Card,4,No,56,Yes
BK00554,01-08-2024 11:30,2024,8,Thursday,11,C1313,Working Professional,Walk-in,Individual,2.1,11.09,E-Wallet,3,No,63,Yes
BK00653,02-08-2024 05:27,2024,8,Friday,5,C1856,Freelancer,Pre-Booked,Individual,2.2,11.62,Card,4,No,61,N/A
BK05421,02-08-2024 10:20,2024,8,Friday,10,C0630,Freelancer,Walk-in,Group,2.3,12.14,Cash,3,No,55,Yes
BK00533,02-08-2024 12:11,2024,8,Friday,12,C1094,University Student,Walk-in,Group,2,10.56,Card,4,No,70,Yes
BK00763,02-08-2024 20:00,2024,8,Friday,20,C1264,Freelancer,Walk-in,Group,1.8,9.5,Card,4,Yes,62,Yes
BK03232,03-08-2024 14:24,2024,8,Saturday,14,C0107,Other,Pre-Booked,Group,1.9,10.03,E-Wallet,5,Yes,62,N/A
BK01949,03-08-2024 14:25,2024,8,Saturday,14,C0053,University Student,Walk-in,Individual,1.3,6.86,E-Wallet,5,Yes,64,Yes
BK02496,03-08-2024 18:59,2024,8,Saturday,18,C0085,Freelancer,Walk-in,Group,2.5,13.2,E-Wallet,4,Yes,75,Yes
BK00691,03-08-2024 20:39,2024,8,Saturday,20,C1404,University Student,Walk-in,Group,1.3,6.86,E-Wallet,2,Yes,64,Yes
BK02969,04-08-2024 06:20,2024,8,Sunday,6,C1941,University Student,Walk-in,Private Room,2.1,41.58,Card,3,No,63,Yes
BK04811,04-08-2024 10:49,2024,8,Sunday,10,C0474,University Student,Walk-in,Individual,2.4,12.67,Cash,5,No,78,Yes
BK02701,04-08-2024 18:50,2024,8,Sunday,18,C1329,University Student,Walk-in,Individual,2.1,11.09,Card,2,Yes,60,Yes
BK02372,04-08-2024 21:02,2024,8,Sunday,21,C1191,University Student,Pre-Booked,Individual,1.7,8.98,Card,4,Yes,72,N/A
BK01925,05-08-2024 05:30,2024,8,Monday,5,C0449,University Student,Pre-Booked,Group,2.3,12.14,E-Wallet,4,No,60,N/A
BK00127,05-08-2024 09:23,2024,8,Monday,9,C1206,University Student,Walk-in,Individual,1,5.28,E-Wallet,5,No,57,Yes
BK03512,05-08-2024 15:16,2024,8,Monday,15,C1889,University Student,Walk-in,Group,1.5,7.92,Cash,3,Yes,68,Yes
BK04137,05-08-2024 15:28,2024,8,Monday,15,C0395,Working Professional,Pre-Booked,Group,3.4,17.95,Card,4,Yes,50,N/A
BK00679,06-08-2024 10:28,2024,8,Tuesday,10,C0115,Freelancer,Walk-in,Group,2.2,11.62,Cash,1,No,60,Yes
BK00026,06-08-2024 13:09,2024,8,Tuesday,13,C1771,Working Professional,Walk-in,Private Room,2.3,45.54,E-Wallet,4,No,56,Yes
BK05230,06-08-2024 14:41,2024,8,Tuesday,14,C1926,University Student,Walk-in,Group,1.5,7.92,E-Wallet,4,Yes,57,Yes
BK00994,06-08-2024 19:07,2024,8,Tuesday,19,C0329,University Student,Walk-in,Individual,2,10.56,E-Wallet,4,Yes,50,Yes
BK03534,07-08-2024 07:48,2024,8,Wednesday,7,C0668,Freelancer,Pre-Booked,Private Room,1.9,37.62,E-Wallet,5,No,51,N/A
BK02284,07-08-2024 09:13,2024,8,Wednesday,9,C0712,Freelancer,Walk-in,Group,1.4,7.39,Cash,5,No,67,Yes
BK02876,07-08-2024 11:55,2024,8,Wednesday,11,C0586,Working Professional,Pre-Booked,Individual,2.5,13.2,Card,5,No,46,N/A
BK04746,07-08-2024 16:42,2024,8,Wednesday,16,C0095,University Student,Walk-in,Private Room,2.2,43.56,Cash,3,Yes,61,Yes
BK00106,07-08-2024 21:04,2024,8,Wednesday,21,C0202,University Student,Walk-in,Individual,2.4,12.67,Cash,4,Yes,63,Yes
BK00714,09-08-2024 04:18,2024,8,Friday,4,C1786,Working Professional,Pre-Booked,Group,3,15.84,E-Wallet,3,No,45,N/A
BK01685,09-08-2024 06:51,2024,8,Friday,6,C1472,Freelancer,Pre-Booked,Private Room,2.8,55.44,E-Wallet,5,No,63,N/A
BK01100,09-08-2024 14:13,2024,8,Friday,14,C0493,University Student,Pre-Booked,Individual,3.3,17.42,E-Wallet,4,Yes,46,N/A
BK00954,10-08-2024 00:16,2024,8,Saturday,0,C0648,University Student,Pre-Booked,Group,1.7,8.98,E-Wallet,2,No,75,N/A
BK03570,10-08-2024 03:00,2024,8,Saturday,3,C0434,Working Professional,Pre-Booked,Individual,3.4,17.95,Card,4,No,58,N/A
BK03043,10-08-2024 04:59,2024,8,Saturday,4,C0260,Freelancer,Walk-in,Individual,2.3,12.14,Cash,5,No,69,Yes
BK01889,10-08-2024 05:18,2024,8,Saturday,5,C1216,University Student,Walk-in,Group,1.4,7.39,E-Wallet,4,No,74,Yes
BK02060,10-08-2024 08:19,2024,8,Saturday,8,C0893,Freelancer,Pre-Booked,Private Room,2.1,41.58,Card,4,No,59,N/A
BK00870,10-08-2024 10:05,2024,8,Saturday,10,C1349,Freelancer,Pre-Booked,Individual,1.9,10.03,E-Wallet,5,No,58,N/A
BK03379,11-08-2024 08:02,2024,8,Sunday,8,C0095,University Student,Walk-in,Individual,1.2,6.34,E-Wallet,5,No,67,Yes
BK04724,11-08-2024 16:31,2024,8,Sunday,16,C1296,University Student,Walk-in,Group,2.3,12.14,Cash,5,Yes,74,Yes
BK02068,11-08-2024 16:42,2024,8,Sunday,16,C1314,Working Professional,Pre-Booked,Private Room,2.5,49.5,E-Wallet,4,Yes,72,N/A
BK01618,11-08-2024 18:28,2024,8,Sunday,18,C0956,University Student,Pre-Booked,Private Room,2,39.6,E-Wallet,5,Yes,75,N/A
BK01880,11-08-2024 19:30,2024,8,Sunday,19,C1808,University Student,Walk-in,Group,1.4,7.39,Cash,4,Yes,69,Yes
BK04087,12-08-2024 19:52,2024,8,Monday,19,C1339,Freelancer,Walk-in,Group,2.1,11.09,Card,3,Yes,64,Yes
BK01657,13-08-2024 08:18,2024,8,Tuesday,8,C1308,Freelancer,Pre-Booked,Individual,2.5,13.2,E-Wallet,5,No,54,N/A
BK03057,13-08-2024 11:33,2024,8,Tuesday,11,C1817,Freelancer,Pre-Booked,Group,1.7,8.98,E-Wallet,4,No,63,N/A
BK03251,13-08-2024 14:02,2024,8,Tuesday,14,C1848,Working Professional,Pre-Booked,Private Room,2.6,51.48,E-Wallet,5,Yes,49,N/A
BK03212,14-08-2024 06:57,2024,8,Wednesday,6,C1185,University Student,Pre-Booked,Individual,2.5,13.2,Card,5,No,63,N/A
BK00543,14-08-2024 15:19,2024,8,Wednesday,15,C0789,University Student,Walk-in,Individual,2.2,11.62,Cash,2,Yes,57,Yes
BK03627,14-08-2024 17:17,2024,8,Wednesday,17,C0023,Freelancer,Walk-in,Individual,1.4,7.39,Cash,3,Yes,64,Yes
BK04381,14-08-2024 18:15,2024,8,Wednesday,18,C1619,University Student,Pre-Booked,Group,2.5,13.2,E-Wallet,5,Yes,49,N/A
BK02386,15-08-2024 01:22,2024,8,Thursday,1,C0796,Other,Walk-in,Private Room,2.3,45.54,Card,4,No,58,Yes
BK04904,15-08-2024 06:30,2024,8,Thursday,6,C0145,Working Professional,Walk-in,Private Room,1.5,29.7,E-Wallet,3,No,56,Yes
BK00101,15-08-2024 09:04,2024,8,Thursday,9,C0090,University Student,Walk-in,Private Room,2.5,49.5,E-Wallet,4,No,63,Yes
BK03198,15-08-2024 11:32,2024,8,Thursday,11,C1412,University Student,Pre-Booked,Group,2.7,14.26,E-Wallet,4,No,60,N/A
BK03587,15-08-2024 21:26,2024,8,Thursday,21,C0493,University Student,Walk-in,Individual,2.2,11.62,Cash,5,Yes,50,Yes
BK03666,16-08-2024 13:16,2024,8,Friday,13,C1570,University Student,Pre-Booked,Group,1.7,8.98,E-Wallet,4,No,45,N/A
BK05304,16-08-2024 19:28,2024,8,Friday,19,C1217,Freelancer,Pre-Booked,Individual,3.4,17.95,E-Wallet,4,Yes,50,N/A
BK01883,17-08-2024 01:15,2024,8,Saturday,1,C0926,University Student,Pre-Booked,Individual,3,15.84,Card,2,No,74,N/A
BK03962,17-08-2024 01:35,2024,8,Saturday,1,C1092,University Student,Pre-Booked,Individual,3.4,17.95,E-Wallet,4,No,70,N/A
BK02601,17-08-2024 02:41,2024,8,Saturday,2,C1107,Freelancer,Pre-Booked,Group,3.4,17.95,Card,5,No,72,N/A
BK03327,17-08-2024 19:58,2024,8,Saturday,19,C0086,Working Professional,Pre-Booked,Individual,3.2,16.9,E-Wallet,3,Yes,66,N/A
BK03034,18-08-2024 00:19,2024,8,Sunday,0,C0319,University Student,Pre-Booked,Private Room,1.8,35.64,Card,4,No,63,N/A
BK02786,18-08-2024 01:17,2024,8,Sunday,1,C1956,Other,Pre-Booked,Group,2.7,14.26,E-Wallet,4,No,58,N/A
BK03533,18-08-2024 02:04,2024,8,Sunday,2,C0079,University Student,Pre-Booked,Individual,1.6,8.45,Card,4,No,57,N/A
BK01959,18-08-2024 07:21,2024,8,Sunday,7,C1996,University Student,Walk-in,Individual,1.5,7.92,E-Wallet,4,No,63,Yes
BK04728,18-08-2024 10:29,2024,8,Sunday,10,C1519,University Student,Walk-in,Group,2.2,11.62,E-Wallet,4,No,77,Yes
BK00851,18-08-2024 11:17,2024,8,Sunday,11,C1805,Freelancer,Pre-Booked,Group,2.2,11.62,Card,4,No,61,N/A
BK02999,18-08-2024 14:40,2024,8,Sunday,14,C1408,Working Professional,Walk-in,Group,2.2,11.62,E-Wallet,4,Yes,66,Yes
BK02596,19-08-2024 00:59,2024,8,Monday,0,C0804,Freelancer,Walk-in,Group,1.5,7.92,Cash,3,No,69,Yes
BK04856,19-08-2024 01:34,2024,8,Monday,1,C0277,University Student,Walk-in,Individual,1.5,7.92,Cash,4,No,63,Yes
BK03394,19-08-2024 12:59,2024,8,Monday,12,C1561,University Student,Pre-Booked,Private Room,2.9,57.42,E-Wallet,4,No,58,N/A
BK00646,20-08-2024 15:00,2024,8,Tuesday,15,C0316,University Student,Pre-Booked,Individual,2.6,13.73,Card,4,Yes,58,N/A
BK05051,21-08-2024 14:45,2024,8,Wednesday,14,C1368,Working Professional,Walk-in,Group,1.3,6.86,E-Wallet,2,Yes,67,Yes
BK00282,22-08-2024 05:03,2024,8,Thursday,5,C1703,University Student,Pre-Booked,Private Room,3,59.4,Cash,4,No,54,N/A
BK02477,22-08-2024 05:53,2024,8,Thursday,5,C0382,University Student,Pre-Booked,Group,3.4,17.95,Card,4,No,50,N/A
BK02409,22-08-2024 16:07,2024,8,Thursday,16,C1185,University Student,Pre-Booked,Private Room,2.7,53.46,E-Wallet,5,Yes,50,N/A
BK03661,23-08-2024 01:22,2024,8,Friday,1,C1204,University Student,Pre-Booked,Individual,2.7,14.26,E-Wallet,2,No,54,N/A
BK00062,23-08-2024 18:34,2024,8,Friday,18,C1484,Freelancer,Pre-Booked,Private Room,2,39.6,E-Wallet,4,Yes,57,N/A
BK04430,23-08-2024 20:50,2024,8,Friday,20,C0505,Freelancer,Walk-in,Group,1.5,7.92,Card,3,Yes,62,Yes
BK04836,24-08-2024 04:48,2024,8,Saturday,4,C0797,Working Professional,Pre-Booked,Private Room,2.1,41.58,E-Wallet,4,No,59,N/A
BK04010,24-08-2024 09:49,2024,8,Saturday,9,C1216,University Student,Walk-in,Private Room,1.5,29.7,Card,3,No,74,Yes
BK02770,24-08-2024 12:58,2024,8,Saturday,12,C0807,Freelancer,Pre-Booked,Individual,3.2,16.9,Card,4,No,58,N/A
BK04441,24-08-2024 22:26,2024,8,Saturday,22,C1718,University Student,Pre-Booked,Individual,2.9,15.31,E-Wallet,5,No,72,N/A
BK01731,25-08-2024 01:25,2024,8,Sunday,1,C1359,Working Professional,Walk-in,Individual,2.1,11.09,Cash,5,No,79,Yes
BK01221,25-08-2024 04:01,2024,8,Sunday,4,C1705,Working Professional,Walk-in,Individual,2.4,12.67,Cash,4,No,66,Yes
BK00451,25-08-2024 06:34,2024,8,Sunday,6,C0383,Freelancer,Walk-in,Individual,1.3,6.86,Card,5,No,62,Yes
BK01980,25-08-2024 06:48,2024,8,Sunday,6,C1069,Working Professional,Pre-Booked,Private Room,1.8,35.64,Card,4,No,66,N/A
BK03493,25-08-2024 09:05,2024,8,Sunday,9,C1471,Working Professional,Pre-Booked,Private Room,3.3,65.34,E-Wallet,5,No,58,N/A
BK02768,26-08-2024 15:10,2024,8,Monday,15,C0505,Working Professional,Pre-Booked,Individual,2.8,14.78,E-Wallet,4,Yes,58,N/A
BK01727,26-08-2024 20:27,2024,8,Monday,20,C0972,University Student,Pre-Booked,Private Room,2.1,41.58,E-Wallet,4,Yes,47,N/A
BK05277,27-08-2024 08:21,2024,8,Tuesday,8,C0551,Freelancer,Walk-in,Group,1.5,7.92,E-Wallet,4,No,52,Yes
BK00773,28-08-2024 05:13,2024,8,Wednesday,5,C0549,University Student,Walk-in,Individual,2.3,12.14,Card,3,No,64,Yes
BK00665,28-08-2024 08:57,2024,8,Wednesday,8,C0450,University Student,Pre-Booked,Individual,2.3,12.14,E-Wallet,5,No,56,N/A
BK05317,28-08-2024 16:23,2024,8,Wednesday,16,C1171,University Student,Walk-in,Individual,2.3,12.14,E-Wallet,4,Yes,62,Yes
BK00791,28-08-2024 17:32,2024,8,Wednesday,17,C0279,Freelancer,Pre-Booked,Group,1.6,8.45,Card,4,Yes,65,N/A
BK00443,28-08-2024 23:22,2024,8,Wednesday,23,C1407,Working Professional,Walk-in,Group,1.9,10.03,E-Wallet,4,No,59,Yes
BK01006,29-08-2024 09:35,2024,8,Thursday,9,C0579,University Student,Pre-Booked,Group,2.2,11.62,E-Wallet,3,No,54,N/A
BK03873,30-08-2024 04:28,2024,8,Friday,4,C1024,University Student,Pre-Booked,Group,2.7,14.26,Cash,4,No,65,N/A
BK03416,30-08-2024 08:37,2024,8,Friday,8,C0666,University Student,Walk-in,Group,1.7,8.98,Cash,4,No,58,Yes
BK04535,30-08-2024 11:03,2024,8,Friday,11,C0260,Freelancer,Pre-Booked,Private Room,2.2,43.56,Card,5,No,52,N/A
BK04981,30-08-2024 21:43,2024,8,Friday,21,C0943,Working Professional,Pre-Booked,Private Room,2.3,45.54,E-Wallet,3,Yes,45,N/A
BK02454,31-08-2024 02:22,2024,8,Saturday,2,C0884,Other,Pre-Booked,Group,1.8,9.5,Card,4,No,71,N/A
BK02746,31-08-2024 03:22,2024,8,Saturday,3,C0264,University Student,Pre-Booked,Group,2.8,14.78,Card,4,No,64,N/A
BK02681,31-08-2024 03:37,2024,8,Saturday,3,C1786,University Student,Pre-Booked,Group,1.8,9.5,Card,4,No,75,N/A
BK04575,31-08-2024 23:28,2024,8,Saturday,23,C1016,University Student,Walk-in,Group,2.1,11.09,Cash,4,No,73,Yes
BK04140,01-09-2024 08:45,2024,9,Sunday,8,C0557,University Student,Pre-Booked,Group,2.5,13.2,E-Wallet,5,No,60,N/A
BK05084,01-09-2024 10:39,2024,9,Sunday,10,C1259,Working Professional,Pre-Booked,Group,2.1,11.09,E-Wallet,4,No,58,N/A
BK03066,02-09-2024 12:39,2024,9,Monday,12,C1317,Freelancer,Pre-Booked,Group,3.1,16.37,Card,2,No,54,N/A
BK01068,02-09-2024 12:55,2024,9,Monday,12,C1688,University Student,Walk-in,Individual,1.4,7.39,Cash,4,No,50,Yes
BK04740,03-09-2024 11:15,2024,9,Tuesday,11,C0432,University Student,Pre-Booked,Individual,2.8,14.78,E-Wallet,5,No,58,N/A
BK05336,03-09-2024 15:42,2024,9,Tuesday,15,C0548,University Student,Pre-Booked,Individual,2.4,12.67,Cash,4,Yes,48,N/A
BK00470,03-09-2024 17:57,2024,9,Tuesday,17,C0263,University Student,Pre-Booked,Group,1.9,10.03,Card,5,Yes,56,N/A
BK03256,03-09-2024 21:15,2024,9,Tuesday,21,C1703,Freelancer,Pre-Booked,Individual,2.9,15.31,Cash,4,Yes,45,N/A
BK04872,04-09-2024 13:14,2024,9,Wednesday,13,C0324,Freelancer,Pre-Booked,Private Room,3.4,67.32,E-Wallet,4,No,51,N/A
BK03890,04-09-2024 23:54,2024,9,Wednesday,23,C0719,University Student,Pre-Booked,Group,2.7,14.26,Card,5,No,50,N/A
BK02863,05-09-2024 02:43,2024,9,Thursday,2,C1992,Other,Walk-in,Group,2,10.56,Cash,3,No,61,Yes
BK00347,05-09-2024 03:59,2024,9,Thursday,3,C0268,University Student,Walk-in,Group,1.2,6.34,E-Wallet,5,No,57,Yes
BK01750,05-09-2024 10:30,2024,9,Thursday,10,C0609,Freelancer,Pre-Booked,Private Room,2.9,57.42,Cash,5,No,62,N/A
BK00564,05-09-2024 12:46,2024,9,Thursday,12,C1221,Working Professional,Walk-in,Individual,1.7,8.98,Card,4,No,59,Yes
BK04611,05-09-2024 14:31,2024,9,Thursday,14,C0691,Other,Walk-in,Individual,1.6,8.45,Card,5,Yes,57,Yes
BK02929,05-09-2024 17:06,2024,9,Thursday,17,C1196,Working Professional,Walk-in,Group,1.8,9.5,Card,4,Yes,68,Yes
BK01174,05-09-2024 17:39,2024,9,Thursday,17,C0758,University Student,Pre-Booked,Group,2.5,13.2,E-Wallet,3,Yes,53,N/A
BK00224,05-09-2024 21:15,2024,9,Thursday,21,C0658,Other,Walk-in,Individual,2.3,12.14,Card,4,Yes,59,Yes
BK02415,06-09-2024 03:07,2024,9,Friday,3,C1387,University Student,Pre-Booked,Individual,3.2,16.9,E-Wallet,4,No,55,N/A
BK01622,06-09-2024 04:25,2024,9,Friday,4,C1124,Freelancer,Pre-Booked,Individual,2.9,15.31,E-Wallet,3,No,56,N/A
BK01661,06-09-2024 19:00,2024,9,Friday,19,C1220,Freelancer,Pre-Booked,Individual,1.9,10.03,E-Wallet,4,Yes,60,N/A
BK02779,06-09-2024 23:27,2024,9,Friday,23,C1609,University Student,Walk-in,Individual,1,5.28,Cash,2,No,61,Yes
BK02091,07-09-2024 02:29,2024,9,Saturday,2,C0099,University Student,Walk-in,Individual,2,10.56,Card,5,No,62,Yes
BK03940,07-09-2024 14:40,2024,9,Saturday,14,C1181,University Student,Pre-Booked,Individual,1.7,8.98,Card,5,Yes,71,N/A
BK04319,07-09-2024 16:25,2024,9,Saturday,16,C0699,University Student,Walk-in,Individual,1.2,6.34,Cash,4,Yes,61,Yes
BK05470,08-09-2024 13:42,2024,9,Sunday,13,C0030,University Student,Walk-in,Individual,2.1,11.09,E-Wallet,4,No,68,Yes
BK00474,09-09-2024 23:37,2024,9,Monday,23,C0540,University Student,Pre-Booked,Group,2.1,11.09,Card,5,No,51,N/A
BK05223,10-09-2024 02:34,2024,9,Tuesday,2,C1119,University Student,Pre-Booked,Individual,1.5,7.92,Cash,4,No,49,N/A
BK01768,10-09-2024 05:12,2024,9,Tuesday,5,C1766,University Student,Pre-Booked,Private Room,2.9,57.42,E-Wallet,5,No,53,N/A
BK03686,10-09-2024 09:59,2024,9,Tuesday,9,C0024,Working Professional,Pre-Booked,Individual,2,10.56,Card,4,No,57,N/A
BK01987,10-09-2024 12:46,2024,9,Tuesday,12,C1481,Freelancer,Pre-Booked,Individual,3.3,17.42,Card,4,No,55,N/A
BK05428,11-09-2024 03:39,2024,9,Wednesday,3,C1063,University Student,Walk-in,Individual,1.2,6.34,Cash,2,No,58,Yes
BK01751,12-09-2024 03:26,2024,9,Thursday,3,C1348,Freelancer,Pre-Booked,Individual,3.4,17.95,E-Wallet,5,No,47,N/A
BK04154,12-09-2024 09:37,2024,9,Thursday,9,C0096,University Student,Pre-Booked,Individual,3.4,17.95,Cash,5,No,46,N/A
BK03193,12-09-2024 22:06,2024,9,Thursday,22,C1051,Working Professional,Pre-Booked,Group,2.7,14.26,E-Wallet,5,No,58,N/A
